scenario,mode_folder,condition_name,run_id,run_label,run_path,trial_index,window_label,eventual_success,first_attempt_success,stored_attempts,corrected_attempts,duration_seconds,runtime_ms
lever,distilled,raw_memory,lever-2026-03-31T23-08-46-053Z,lever_raw_memory_171,runs/lever/distilled/lever-2026-03-31T23-08-46-053Z,171,151-175,true,true,0,1,4.528,4527
lever,distilled,raw_memory,lever-2026-03-31T23-08-55-265Z,lever_raw_memory_172,runs/lever/distilled/lever-2026-03-31T23-08-55-265Z,172,151-175,true,true,0,1,4.358,4357
lever,distilled,raw_memory,lever-2026-03-31T23-09-04-547Z,lever_raw_memory_173,runs/lever/distilled/lever-2026-03-31T23-09-04-547Z,173,151-175,true,true,0,1,4.321,4320
lever,distilled,raw_memory,lever-2026-03-31T23-09-13-813Z,lever_raw_memory_174,runs/lever/distilled/lever-2026-03-31T23-09-13-813Z,174,151-175,true,true,0,1,4.301,4300
lever,distilled,raw_memory,lever-2026-03-31T23-09-23-061Z,lever_raw_memory_175,runs/lever/distilled/lever-2026-03-31T23-09-23-061Z,175,151-175,true,true,0,1,4.316,4315
lever,distilled,raw_memory,lever-2026-03-31T23-09-32-295Z,lever_raw_memory_176,runs/lever/distilled/lever-2026-03-31T23-09-32-295Z,176,176-200,true,true,0,1,4.344,4343
lever,distilled,raw_memory,lever-2026-03-31T23-09-41-599Z,lever_raw_memory_177,runs/lever/distilled/lever-2026-03-31T23-09-41-599Z,177,176-200,true,true,0,1,4.327,4326
lever,distilled,raw_memory,lever-2026-03-31T23-09-50-864Z,lever_raw_memory_178,runs/lever/distilled/lever-2026-03-31T23-09-50-864Z,178,176-200,true,true,0,1,4.292,4291
lever,distilled,raw_memory,lever-2026-03-31T23-10-00-030Z,lever_raw_memory_179,runs/lever/distilled/lever-2026-03-31T23-10-00-030Z,179,176-200,true,true,0,1,4.351,4350
lever,distilled,raw_memory,lever-2026-03-31T23-10-08-996Z,lever_raw_memory_180,runs/lever/distilled/lever-2026-03-31T23-10-08-996Z,180,176-200,true,true,0,1,4.483,4480
lever,distilled,raw_memory,lever-2026-03-31T23-10-18-206Z,lever_raw_memory_181,runs/lever/distilled/lever-2026-03-31T23-10-18-206Z,181,176-200,true,true,0,1,4.437,4435
lever,distilled,raw_memory,lever-2026-03-31T23-10-27-447Z,lever_raw_memory_182,runs/lever/distilled/lever-2026-03-31T23-10-27-447Z,182,176-200,true,true,0,1,4.329,4328
lever,distilled,raw_memory,lever-2026-03-31T23-10-36-766Z,lever_raw_memory_183,runs/lever/distilled/lever-2026-03-31T23-10-36-766Z,183,176-200,true,true,0,1,4.323,4322
lever,distilled,raw_memory,lever-2026-03-31T23-10-46-099Z,lever_raw_memory_184,runs/lever/distilled/lever-2026-03-31T23-10-46-099Z,184,176-200,true,true,0,1,4.301,4300
lever,distilled,raw_memory,lever-2026-03-31T23-10-55-451Z,lever_raw_memory_185,runs/lever/distilled/lever-2026-03-31T23-10-55-451Z,185,176-200,true,true,0,1,4.331,4330
lever,distilled,raw_memory,lever-2026-03-31T23-11-04-707Z,lever_raw_memory_186,runs/lever/distilled/lever-2026-03-31T23-11-04-707Z,186,176-200,true,true,0,1,4.308,4307
lever,distilled,raw_memory,lever-2026-03-31T23-11-13-942Z,lever_raw_memory_187,runs/lever/distilled/lever-2026-03-31T23-11-13-942Z,187,176-200,true,true,0,1,4.277,4276
lever,distilled,raw_memory,lever-2026-03-31T23-11-22-947Z,lever_raw_memory_188,runs/lever/distilled/lever-2026-03-31T23-11-22-947Z,188,176-200,true,true,0,1,4.471,4470
lever,distilled,raw_memory,lever-2026-03-31T23-11-32-109Z,lever_raw_memory_189,runs/lever/distilled/lever-2026-03-31T23-11-32-109Z,189,176-200,true,true,0,1,4.418,4411
lever,distilled,raw_memory,lever-2026-03-31T23-11-41-358Z,lever_raw_memory_190,runs/lever/distilled/lever-2026-03-31T23-11-41-358Z,190,176-200,true,true,0,1,4.317,4316
lever,distilled,raw_memory,lever-2026-03-31T23-11-50-601Z,lever_raw_memory_191,runs/lever/distilled/lever-2026-03-31T23-11-50-601Z,191,176-200,true,true,0,1,4.322,4321
lever,distilled,raw_memory,lever-2026-03-31T23-11-59-849Z,lever_raw_memory_192,runs/lever/distilled/lever-2026-03-31T23-11-59-849Z,192,176-200,true,true,0,1,4.328,4327
lever,distilled,raw_memory,lever-2026-03-31T23-12-09-097Z,lever_raw_memory_193,runs/lever/distilled/lever-2026-03-31T23-12-09-097Z,193,176-200,true,true,0,1,4.308,4307
lever,distilled,raw_memory,lever-2026-03-31T23-12-18-361Z,lever_raw_memory_194,runs/lever/distilled/lever-2026-03-31T23-12-18-361Z,194,176-200,true,true,0,1,4.335,4334
lever,distilled,raw_memory,lever-2026-03-31T23-12-27-543Z,lever_raw_memory_195,runs/lever/distilled/lever-2026-03-31T23-12-27-543Z,195,176-200,true,true,0,1,4.407,4406
lever,distilled,raw_memory,lever-2026-03-31T23-12-36-597Z,lever_raw_memory_196,runs/lever/distilled/lever-2026-03-31T23-12-36-597Z,196,176-200,true,true,0,1,4.547,4546
lever,distilled,raw_memory,lever-2026-03-31T23-12-45-808Z,lever_raw_memory_197,runs/lever/distilled/lever-2026-03-31T23-12-45-808Z,197,176-200,true,true,0,1,4.374,4373
lever,distilled,raw_memory,lever-2026-03-31T23-12-55-097Z,lever_raw_memory_198,runs/lever/distilled/lever-2026-03-31T23-12-55-097Z,198,176-200,true,true,0,1,4.315,4314
lever,distilled,raw_memory,lever-2026-03-31T23-13-04-399Z,lever_raw_memory_199,runs/lever/distilled/lever-2026-03-31T23-13-04-399Z,199,176-200,true,true,0,1,4.325,4324
lever,distilled,raw_memory,lever-2026-03-31T23-13-13-656Z,lever_raw_memory_200,runs/lever/distilled/lever-2026-03-31T23-13-13-656Z,200,176-200,true,true,0,1,4.326,4325
